ID,EMPRESA,idEmpresa,idResponsable,idDocRef,tipoDocRef,folioRef,idBacheo,idDelegacion,fecha,estatus,folio,latitude,longitude,GEOLOCALIZACION,calle,delegacion,colonia,tipo,largo,ancho,profundidad,m2total
8,MAMUTEE,,,,ORDEN,080040,,,2/4/2026,T,080040,19.271283,-99.646037,"19.271283, -99.646037",PUEBLA,SANTA MARÍA DE LAS ROSAS,SANTA MARÍA DE LAS ROSAS,SUPERFICIAL,2.38,3.32,0.07,7.90
8,MAMUTEE,,,,ORDEN,080041,,,2/4/2026,T,080041,19.271283,-99.64598,"19.271283, -99.645980",PUEBLA,SANTA MARÍA DE LAS ROSAS,SANTA MARÍA DE LAS ROSAS,SUPERFICIAL,1.03,1.1,0.07,1.13
8,MAMUTEE,,,,ORDEN,080042,,,2/4/2026,T,080042,19.271285,-99.645917,"19.271285, -99.645917",PUEBLA,SANTA MARÍA DE LAS ROSAS,SANTA MARÍA DE LAS ROSAS,SUPERFICIAL,1.38,1.96,0.07,2.70
8,MAMUTEE,,,,ORDEN,080043,,,2/4/2026,T,080043,19.271281,-99.645892,"19.271281, -99.645892",PUEBLA,SANTA MARÍA DE LAS ROSAS,SANTA MARÍA DE LAS ROSAS,SUPERFICIAL,2.73,3.96,0.07,10.81
8,MAMUTEE,,,,ORDEN,080044,,,2/4/2026,T,080044,19.27129,-99.645875,"19.271290, -99.645875",PUEBLA,SANTA MARÍA DE LAS ROSAS,SANTA MARÍA DE LAS ROSAS,SUPERFICIAL,3.15,1.85,0.07,5.83
8,MAMUTEE,,,,ORDEN,080045,,,2/4/2026,T,080045,19.27129,-99.645845,"19.271290, -99.645845",PUEBLA,SANTA MARÍA DE LAS ROSAS,SANTA MARÍA DE LAS ROSAS,SUPERFICIAL,1.07,1.1,0.07,1.18
8,MAMUTEE,,,,ORDEN,080046,,,2/4/2026,T,080046,19.27129,-99.645834,"19.271290, -99.645834",PUEBLA,SANTA MARÍA DE LAS ROSAS,SANTA MARÍA DE LAS ROSAS,SUPERFICIAL,0.93,2.46,0.07,2.29
8,MAMUTEE,,,,ORDEN,080047,,,2/4/2026,T,080047,19.271284,-99.645784,"19.271284, -99.645784",PUEBLA,SANTA MARÍA DE LAS ROSAS,SANTA MARÍA DE LAS ROSAS,SUPERFICIAL,1.05,1.42,0.07,1.49
8,MAMUTEE,,,,ORDEN,080048,,,2/4/2026,T,080048,19.271273,-99.645771,"19.271273, -99.645771",PUEBLA,SANTA MARÍA DE LAS ROSAS,SANTA MARÍA DE LAS ROSAS,SUPERFICIAL,2.24,1.22,0.07,2.73
8,MAMUTEE,,,,ORDEN,080049,,,2/4/2026,T,080049,19.271286,-99.645758,"19.271286, -99.645758",PUEBLA,SANTA MARÍA DE LAS ROSAS,SANTA MARÍA DE LAS ROSAS,SUPERFICIAL,2,1.76,0.07,3.52
8,MAMUTEE,,,,ORDEN,080050,,,2/4/2026,T,080050,19.271281,-99.645741,"19.271281, -99.645741",PUEBLA,SANTA MARÍA DE LAS ROSAS,SANTA MARÍA DE LAS ROSAS,SUPERFICIAL,2.28,1.14,0.07,2.60
9,MAMUTEE,,,,ORDEN,090001,,,27/3/2026,T,090001,19.266982,-99.654749,"19.266982, -99.654749",JUAN ALDAMA,DEL PARQUE,DEL PARQUE I,SUPERFICIAL,0.8,0.8,0.07,0.64
9,MAMUTEE,,,,ORDEN,090002,,,27/3/2026,T,090002,19.266577,-99.654776,"19.266577, -99.654776",JUAN ALDAMA,DEL PARQUE,DEL PARQUE I,SUPERFICIAL,3.2,1.6,0.07,5.12
9,MAMUTEE,,,,ORDEN,090003,,,27/3/2026,T,090003,19.266577,-99.654777,"19.266577, -99.654777",JUAN ALDAMA,DEL PARQUE,DEL PARQUE I,SUPERFICIAL,1.8,0.7,0.07,1.26
9,MAMUTEE,,,,ORDEN,090004,,,27/3/2026,T,090004,19.2666,-99.654787,"19.266600, -99.654787",JUAN ALDAMA,DEL PARQUE,DEL PARQUE I,SUPERFICIAL,3.6,1.9,0.07,6.84
9,MAMUTEE,,,,ORDEN,090005,,,27/3/2026,T,090005,19.266154,-99.654816,"19.266154, -99.654816",JUAN ALDAMA,DEL PARQUE,DEL PARQUE I,SUPERFICIAL,4.7,0.9,0.07,4.23
9,MAMUTEE,,,,ORDEN,090006,,,27/3/2026,T,090006,19.265273,-99.654894,"19.265273, -99.654894",JULIO PARDIÑAS,DEL PARQUE,DEL PARQUE I,SUPERFICIAL,1.3,0.7,0.07,0.91
9,MAMUTEE,,,,ORDEN,090007,,,27/3/2026,T,090007,19.265212,-99.653381,"19.265212, -99.653381",JULIO PARDIÑAS,DEL PARQUE,DEL PARQUE I,SUPERFICIAL,0.8,0.8,0.07,0.64
9,MAMUTEE,,,,ORDEN,090008,,,27/3/2026,T,090008,19.265212,-99.653382,"19.265212, -99.653382",JULIO PARDIÑAS,DEL PARQUE,DEL PARQUE I,SUPERFICIAL,0.8,0.8,0.07,0.64
9,MAMUTEE,,,,ORDEN,090009,,,27/3/2026,T,090009,19.265212,-99.653383,"19.265212, -99.653383",JULIO PARDIÑAS,DEL PARQUE,DEL PARQUE I,SUPERFICIAL,0.8,0.8,0.07,0.64
9,MAMUTEE,,,,ORDEN,090010,,,27/3/2026,T,090010,19.265192,-99.652684,"19.265192, -99.652684",JULIO PARDIÑAS,DEL PARQUE,DEL PARQUE I,SUPERFICIAL,1.2,1.1,0.07,1.32
9,MAMUTEE,,,,ORDEN,090011,,,27/3/2026,T,090011,19.265192,-99.652685,"19.265192, -99.652685",JULIO PARDIÑAS,DEL PARQUE,DEL PARQUE I,SUPERFICIAL,0.9,1,0.07,0.90
9,MAMUTEE,,,,ORDEN,090012,,,27/3/2026,T,090012,19.265212,-99.651268,"19.265212, -99.651268",JULIO PARDIÑAS,DEL PARQUE,DEL PARQUE I,SUPERFICIAL,1,1,0.07,1.00
9,MAMUTEE,,,,ORDEN,090013,,,27/3/2026,T,090013,19.265212,-99.651269,"19.265212, -99.651269",JULIO PARDIÑAS,DEL PARQUE,DEL PARQUE I,SUPERFICIAL,1.7,1.9,0.07,3.23
9,MAMUTEE,,,,ORDEN,090014,,,27/3/2026,T,090014,19.265283,-99.649465,"19.265283, -99.649465",JULIO PARDIÑAS,DEL PARQUE,DEL PARQUE I,SUPERFICIAL,2.2,2.5,0.07,5.50
9,MAMUTEE,,,,ORDEN,090015,,,27/3/2026,T,090015,19.265334,-99.648457,"19.265334, -99.648457",JULIO PARDIÑAS,DEL PARQUE,DEL PARQUE I,SUPERFICIAL,0.8,0.8,0.07,0.64
9,MAMUTEE,,,,ORDEN,090016,,,30/3/2026,T,090016,19.265196,-99.650478,"19.265196, -99.650478",JULIO PARDINAS,DEL PARQUE,LAZARO CARDENAS,SUPERFICIAL,0.81,0.81,0.07,0.66
9,MAMUTEE,,,,ORDEN,090017,,,30/3/2026,T,090017,19.265196,-99.650479,"19.265196, -99.650479",JULIO PARDINAS,DEL PARQUE,LAZARO CARDENAS,SUPERFICIAL,0.71,0.68,0.07,0.48
9,MAMUTEE,,,,ORDEN,090018,,,30/3/2026,T,090018,19.265196,-99.65048,"19.265196, -99.650480",JULIO PARDINAS,DEL PARQUE,LAZARO CARDENAS,PROFUNDO,1.15,2.45,0.1,2.82
9,MAMUTEE,,,,ORDEN,090019,,,30/3/2026,T,090019,19.265196,-99.650481,"19.265196, -99.650481",JULIO PARDINAS,DEL PARQUE,LAZARO CARDENAS,PROFUNDO,3.46,2.15,0.1,7.44
9,MAMUTEE,,,,ORDEN,090020,,,30/3/2026,T,090020,19.265196,-99.650482,"19.265196, -99.650482",JULIO PARDINAS,DEL PARQUE,LAZARO CARDENAS,PROFUNDO,2.08,1.1,0.1,2.29
9,MAMUTEE,,,,ORDEN,090021,,,30/3/2026,T,090021,19.265232,-99.649964,"19.265232, -99.649964",JULIO PARDINAS,DEL PARQUE,LAZARO CARDENAS,SUPERFICIAL,2,2,0.07,4.00
9,MAMUTEE,,,,ORDEN,090022,,,30/3/2026,T,090022,19.265232,-99.649965,"19.265232, -99.649965",JULIO PARDINAS,DEL PARQUE,LAZARO CARDENAS,PROFUNDO,1.4,2.9,0.1,4.06
9,MAMUTEE,,,,ORDEN,090023,,,30/3/2026,T,090023,19.265232,-99.649966,"19.265232, -99.649966",JULIO PARDINAS,DEL PARQUE,LAZARO CARDENAS,PROFUNDO,1.5,1.9,0.1,2.85
9,MAMUTEE,,,,ORDEN,090024,,,30/3/2026,T,090024,19.265232,-99.649967,"19.265232, -99.649967",JULIO PARDINAS,DEL PARQUE,LAZARO CARDENAS,SUPERFICIAL,1.2,0.76,0.07,0.91
9,MAMUTEE,,,,ORDEN,090025,,,30/3/2026,T,090025,19.265232,-99.649968,"19.265232, -99.649968",JULIO PARDINAS,DEL PARQUE,LAZARO CARDENAS,SUPERFICIAL,1,2.15,0.07,2.15
9,MAMUTEE,,,,ORDEN,090026,,,30/3/2026,T,090026,19.265232,-99.649352,"19.265232, -99.649352",JULIO PARDINAS,DEL PARQUE,LAZARO CARDENAS,SUPERFICIAL,1.12,1.7,0.07,1.90
9,MAMUTEE,,,,ORDEN,090027,,,30/3/2026,T,090027,19.265232,-99.649353,"19.265232, -99.649353",JULIO PARDINAS,DEL PARQUE,LAZARO CARDENAS,PROFUNDO,4,3.4,0.1,13.60
9,MAMUTEE,,,,ORDEN,090028,,,30/3/2026,T,090028,19.265065,-99.649313,"19.265065, -99.649313",ANTONIO ALBARRAN,DEL PARQUE,LAZARO CARDENAS,PROFUNDO,0.82,0.92,0.1,0.75
9,MAMUTEE,,,,ORDEN,090029,,,30/3/2026,T,090029,19.265065,-99.649314,"19.265065, -99.649314",ANTONIO ALBARRAN,DEL PARQUE,LAZARO CARDENAS,SUPERFICIAL,0.95,1.15,0.07,1.09
9,MAMUTEE,,,,ORDEN,090030,,,30/3/2026,T,090030,19.265065,-99.649315,"19.265065, -99.649315",ANTONIO ALBARRAN,DEL PARQUE,LAZARO CARDENAS,PROFUNDO,1.65,1,0.1,1.65
9,MAMUTEE,,,,ORDEN,090031,,,30/3/2026,T,090031,19.265065,-99.649316,"19.265065, -99.649316",ANTONIO ALBARRAN,DEL PARQUE,LAZARO CARDENAS,SUPERFICIAL,0.57,0.89,0.07,0.51
9,MAMUTEE,,,,ORDEN,090032,,,30/3/2026,T,090032,19.264624,-99.649355,"19.264624, -99.649355",ANTONIO ALBARRAN,DEL PARQUE,LAZARO CARDENAS,PROFUNDO,1.4,1.06,0.1,1.48
9,MAMUTEE,,,,ORDEN,090033,,,30/3/2026,T,090033,19.26398,-99.649396,"19.263980, -99.649396",ANTONIO ALBARRAN,DEL PARQUE,LAZARO CARDENAS,SUPERFICIAL,1.5,1.05,0.07,1.58
9,MAMUTEE,,,,ORDEN,090034,,,30/3/2026,T,090034,19.26398,-99.649397,"19.263980, -99.649397",ANTONIO ALBARRAN,DEL PARQUE,LAZARO CARDENAS,SUPERFICIAL,1.5,1.76,0.07,2.64
9,MAMUTEE,,,,ORDEN,090035,,,30/3/2026,T,090035,19.26394,-99.649689,"19.263940, -99.649689",MARCELINO GARCIA BARRAGAN,DEL PARQUE,LAZARO CARDENAS,SUPERFICIAL,1.8,1.3,0.07,2.34
9,MAMUTEE,,,,ORDEN,090036,,,30/3/2026,T,090036,19.26394,-99.64969,"19.263940, -99.649690",MARCELINO GARCIA BARRAGAN,DEL PARQUE,LAZARO CARDENAS,SUPERFICIAL,2,2.9,0.07,5.80
9,MAMUTEE,,,,ORDEN,090037,,,30/3/2026,T,090037,19.26394,-99.649691,"19.263940, -99.649691",MARCELINO GARCIA BARRAGAN,DEL PARQUE,LAZARO CARDENAS,SUPERFICIAL,1.15,2.25,0.07,2.59
9,MAMUTEE,,,,ORDEN,090038,,,30/3/2026,T,090038,19.26394,-99.649692,"19.263940, -99.649692",MARCELINO GARCIA BARRAGAN,DEL PARQUE,LAZARO CARDENAS,SUPERFICIAL,1.01,2.21,0.07,2.23
9,MAMUTEE,,,,ORDEN,090039,,,30/3/2026,T,090039,19.26398,-99.650106,"19.263980, -99.650106",MARCELINO GARCIA BARRAGAN,DEL PARQUE,LAZARO CARDENAS,SUPERFICIAL,4.7,1.42,0.07,6.67
9,MAMUTEE,,,,ORDEN,090040,,,30/3/2026,T,090040,19.26398,-99.650107,"19.263980, -99.650107",MARCELINO GARCIA BARRAGAN,DEL PARQUE,LAZARO CARDENAS,SUPERFICIAL,4.47,1.5,0.07,6.71
9,MAMUTEE,,,,ORDEN,090041,,,30/3/2026,T,090041,19.26398,-99.650108,"19.263980, -99.650108",MARCELINO GARCIA BARRAGAN,DEL PARQUE,LAZARO CARDENAS,SUPERFICIAL,1.2,1.4,0.07,1.68
9,MAMUTEE,,,,ORDEN,090042,,,30/3/2026,T,090042,19.26398,-99.650109,"19.263980, -99.650109",MARCELINO GARCIA BARRAGAN,DEL PARQUE,LAZARO CARDENAS,SUPERFICIAL,1.62,1.32,0.07,2.14
9,MAMUTEE,,,,ORDEN,090043,,,30/3/2026,T,090043,19.26398,-99.65011,"19.263980, -99.650110",MARCELINO GARCIA BARRAGAN,DEL PARQUE,LAZARO CARDENAS,PROFUNDO,0.88,1.25,0.1,1.10
9,MAMUTEE,,,,ORDEN,090044,,,30/3/2026,T,090044,19.26398,-99.650111,"19.263980, -99.650111",MARCELINO GARCIA BARRAGAN,DEL PARQUE,LAZARO CARDENAS,PROFUNDO,1.4,1.28,0.1,1.79
9,MAMUTEE,,,,ORDEN,090045,,,30/3/2026,T,090045,19.26398,-99.650112,"19.263980, -99.650112",MARCELINO GARCIA BARRAGAN,DEL PARQUE,LAZARO CARDENAS,PROFUNDO,1,1.57,0.1,1.57
11,CREA,,,,ORDEN,110001,,,25/3/2026,T,110001,19.28058,-99.66189,"19.28058, -99.66189",CEDRO,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1.5,1.5,0.07,2.25
11,CREA,,,,ORDEN,110002,,,25/3/2026,T,110002,19.28057,-99.66183,"19.28057, -99.66183",CEDRO,COLÓN,COLON Y CIPRES I,SUPERFICIAL,2.4,1.8,0.07,4.32
11,CREA,,,,ORDEN,110003,,,25/3/2026,T,110003,19.28034,-99.66196,"19.28034, -99.66196",CEDRO,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1.6,1.2,0.07,1.92
11,CREA,,,,ORDEN,110004,,,25/3/2026,T,110004,19.28051,-99.66194,"19.28051, -99.66194",CEDRO,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1.5,2.8,0.07,4.20
11,CREA,,,,ORDEN,110005,,,25/3/2026,T,110005,19.28046,-99.6619,"19.28046, -99.66190",CEDRO,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1,1.15,0.07,1.15
11,CREA,,,,ORDEN,110006,,,25/3/2026,T,110006,19.28044,-99.66202,"19.28044, -99.66202",CEDRO,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1.4,2.8,0.07,3.92
11,CREA,,,,ORDEN,110007,,,25/3/2026,T,110007,19.28045,-99.66209,"19.28045, -99.66209",CEDRO,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1.1,1.75,0.07,1.93
11,CREA,,,,ORDEN,110008,,,25/3/2026,T,110008,19.28022,-99.66151,"19.28022, -99.66151",CIPRES,COLÓN,COLON Y CIPRES I,SUPERFICIAL,0.65,0.7,0.07,0.46
11,CREA,,,,ORDEN,110009,,,25/3/2026,T,110009,19.28025,-99.6615,"19.28025, -99.66150",CIPRES,COLÓN,COLON Y CIPRES I,SUPERFICIAL,0.5,0.5,0.07,0.25
11,CREA,,,,ORDEN,110010,,,25/3/2026,T,110010,19.28026,-99.66153,"19.28026, -99.66153",CIPRES,COLÓN,COLON Y CIPRES I,SUPERFICIAL,0.75,0.75,0.07,0.56
11,CREA,,,,ORDEN,110011,,,25/3/2026,T,110011,19.2802,-99.66161,"19.28020, -99.66161",CIPRES,COLÓN,COLON Y CIPRES I,SUPERFICIAL,0.8,0.6,0.07,0.48
11,CREA,,,,ORDEN,110012,,,23/3/2026,T,110012,19.28005,-99.66158,"19.28005, -99.66158",CIPRES,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1.5,5.5,0.07,8.25
11,CREA,,,,ORDEN,110013,,,25/3/2026,T,110013,19.28018,-99.66157,"19.28018, -99.66157",CIPRES,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1.1,1.2,0.07,1.32
11,CREA,,,,ORDEN,110014,,,25/3/2026,T,110014,19.28005,-99.66158,"19.28005, -99.66158",CIPRES,COLÓN,COLON Y CIPRES I,SUPERFICIAL,0.9,2.15,0.07,1.94
11,CREA,,,,ORDEN,110015,,,25/3/2026,T,110015,19.28047,-99.66041,"19.28047, -99.66041",CARMEN SERDAN,COLÓN,COLON Y CIPRES I,SUPERFICIAL,2.9,1.2,0.07,3.48
11,CREA,,,,ORDEN,110016,,,25/3/2026,T,110016,19.28059,-99.66042,"19.28059, -99.66042",CARMEN SERDAN,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1.15,1.7,0.07,1.96
11,CREA,,,,ORDEN,110017,,,25/3/2026,T,110017,19.28027,-99.65992,"19.28027, -99.65992",EL OLMO,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1.25,3.45,0.07,4.31
11,CREA,,,,ORDEN,110018,,,25/3/2026,T,110018,19.28021,-99.65998,"19.28021, -99.65998",EL OLMO,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1.45,1.75,0.07,2.54
11,CREA,,,,ORDEN,110019,,,25/3/2026,T,110019,19.27876,-99.65988,"19.27876, -99.65988",DR. ANDRES BENAVIDES,COLÓN,COLON Y CIPRES I,SUPERFICIAL,0.95,1.34,0.07,1.27
11,CREA,,,,ORDEN,110020,,,25/3/2026,T,110020,19.27877,-99.65986,"19.27877, -99.65986",DR. ANDRES BENAVIDES,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1.03,1.46,0.07,1.50
11,CREA,,,,ORDEN,110021,,,25/3/2026,T,110021,19.27845,-99.66001,"19.27845, -99.66001",DR. ANDRES BENAVIDES,COLÓN,COLON Y CIPRES I,SUPERFICIAL,0.99,1.26,0.07,1.25
11,CREA,,,,ORDEN,110022,,,25/3/2026,T,110022,19.27796,-99.65979,"19.27796, -99.65979",DR. ANDRES BENAVIDES,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1.3,1.91,0.07,2.48
11,CREA,,,,ORDEN,110023,,,25/3/2026,T,110023,19.27819,-99.65988,"19.27819, -99.65988",DR. ANDRES BENAVIDES,COLÓN,COLON Y CIPRES I,SUPERFICIAL,0.97,0.87,0.07,0.84
11,CREA,,,,ORDEN,110024,,,31/3/2026,T,110024,19.280003,-99.660061,"19.280003,-99.660061",EL OLMO,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1.05,2.25,0.07,2.36
11,CREA,,,,ORDEN,110025,,,31/3/2026,T,110025,19.279814,-99.660069,"19.279814,-99.660069",EL OLMO,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1.8,1.7,0.07,3.06
11,CREA,,,,ORDEN,110026,,,31/3/2026,T,110026,19.278775,-99.660794,"19.278775,-99.660794",CARMEN SERDAN,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1.8,0.9,0.07,1.62
11,CREA,,,,ORDEN,110027,,,31/3/2026,T,110027,19.274272,-99.661561,"19.274272,-99.661561",CARMEN SERDAN,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1.4,2.9,0.07,4.06
11,CREA,,,,ORDEN,110028,,,31/3/2026,T,110028,19.274247,-99.661656,"19.274247,-99.661656",CARMEN SERDAN,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1.7,1.15,0.07,1.96
11,CREA,,,,ORDEN,110029,,,31/3/2026,T,110029,19.274272,-99.661653,"19.274272,-99.661653",CARMEN SERDAN,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1.2,0.9,0.07,1.08
11,CREA,,,,ORDEN,110030,,,31/3/2026,T,110030,19.274306,-99.661631,"19.274306,-99.661631",CARMEN SERDAN,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1.1,1.45,0.07,1.60
11,CREA,,,,ORDEN,110031,,,31/3/2026,T,110031,19.274344,-99.661664,"19.274344,-99.661664",CARMEN SERDAN,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1.06,1.13,0.07,1.20
11,CREA,,,,ORDEN,110032,,,31/3/2026,T,110032,19.274444,-99.661581,"19.274444,-99.661581",CARMEN SERDAN,COLÓN,COLON Y CIPRES I,SUPERFICIAL,2.3,2.03,0.07,4.67
11,CREA,,,,ORDEN,110033,,,31/3/2026,T,110033,19.27445,-99.661561,"19.274450,-99.661561",CARMEN SERDAN,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1,0.95,0.07,0.95
11,CREA,,,,ORDEN,110034,,,31/3/2026,T,110034,19.274478,-99.661572,"19.274478,-99.661572",CARMEN SERDAN,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1.2,2,0.07,2.40
11,CREA,,,,ORDEN,110035,,,31/3/2026,T,110035,19.274486,-99.661583,"19.274486,-99.661583",CARMEN SERDAN,COLÓN,COLON Y CIPRES I,SUPERFICIAL,2.9,1.8,0.07,5.22
11,CREA,,,,ORDEN,110036,,,31/3/2026,T,110036,19.274533,-99.661581,"19.274533,-99.661581",CARMEN SERDAN,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1.9,1.3,0.07,2.47
11,CREA,,,,ORDEN,110037,,,31/3/2026,T,110037,19.274575,-99.661589,"19.274575,-99.661589",CARMEN SERDAN,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1,1,0.07,1.00
11,CREA,,,,ORDEN,110038,,,31/3/2026,T,110038,19.274561,-99.661569,"19.274561,-99.661569",CARMEN SERDAN,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1.5,1,0.07,1.50
11,CREA,,,,ORDEN,110039,,,31/3/2026,T,110039,19.274558,-99.661544,"19.274558,-99.661544",CARMEN SERDAN,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1.45,1.1,0.07,1.60
11,CREA,,,,ORDEN,110040,,,31/3/2026,T,110040,19.274586,-99.661564,"19.274586,-99.661564",CARMEN SERDAN,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1,2.1,0.07,2.10
11,CREA,,,,ORDEN,110041,,,31/3/2026,T,110041,19.274683,-99.661589,"19.274683,-99.661589",CARMEN SERDAN,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1,1.45,0.07,1.45
11,CREA,,,,ORDEN,110042,,,31/3/2026,T,110042,19.274686,-99.661589,"19.274686,-99.661589",CARMEN SERDAN,COLÓN,COLON Y CIPRES I,SUPERFICIAL,0.8,1.45,0.07,1.16
11,CREA,,,,ORDEN,110043,,,31/3/2026,T,110043,19.274719,-99.661567,"19.274719,-99.661567",CARMEN SERDAN,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1,1,0.07,1.00
11,CREA,,,,ORDEN,110044,,,31/3/2026,T,110044,19.274767,-99.661606,"19.274767,-99.661606",CARMEN SERDAN,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1,1,0.07,1.00
11,CREA,,,,ORDEN,110045,,,31/3/2026,T,110045,19.274747,-99.661617,"19.274747,-99.661617",CARMEN SERDAN,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1.3,1.1,0.07,1.43
11,CREA,,,,ORDEN,110046,,,31/3/2026,T,110046,19.274825,-99.661589,"19.274825,-99.661589",CARMEN SERDAN,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1.1,2.25,0.07,2.48
11,CREA,,,,ORDEN,110047,,,31/3/2026,T,110047,19.274772,-99.661581,"19.274772,-99.661581",CARMEN SERDAN,COLÓN,COLON Y CIPRES I,SUPERFICIAL,2.6,1.1,0.07,2.86
11,CREA,,,,ORDEN,110048,,,31/3/2026,T,110048,19.274789,-99.661583,"19.274789,-99.661583",CARMEN SERDAN,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1,1.8,0.07,1.80
11,CREA,,,,ORDEN,110049,,,31/3/2026,T,110049,19.274836,-99.661556,"19.274836,-99.661556",CARMEN SERDAN,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1,1,0.07,1.00
11,CREA,,,,ORDEN,110050,,,31/3/2026,T,110050,19.274853,-99.661561,"19.274853,-99.661561",CARMEN SERDAN,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1.6,3,0.07,4.80
11,CREA,,,,ORDEN,110051,,,31/3/2026,T,110051,19.274861,-99.661553,"19.274861,-99.661553",CARMEN SERDAN,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1,1,0.07,1.00
11,CREA,,,,ORDEN,110052,,,31/3/2026,T,110052,19.274869,-99.661497,"19.274869,-99.661497",CARMEN SERDAN,COLÓN,COLON Y CIPRES I,SUPERFICIAL,2.6,1,0.07,2.60
11,CREA,,,,ORDEN,110053,,,31/3/2026,T,110053,19.274944,-99.661486,"19.274944,-99.661486",CARMEN SERDAN,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1,1,0.07,1.00
11,CREA,,,,ORDEN,110054,,,31/3/2026,T,110054,19.274939,-99.661489,"19.274939,-99.661489",CARMEN SERDAN,COLÓN,COLON Y CIPRES I,SUPERFICIAL,1,1.5,0.07,1.50
12,CARASTOL,,,,ORDEN,120001,,,26/3/2026,T,120001,19.258385,-99.662483,"19.258385, -99.662483",ALBERTO SALINAS,MODERNA DE LA CRUZ,MODERNA DE LA CRUZ II,SUPERFICIAL,2.5,2,0.07,5.00
12,CARASTOL,,,,ORDEN,120002,,,26/3/2026,T,120002,19.25837,-99.662451,"19.258370, -99.662451",ALBERTO SALINAS,MODERNA DE LA CRUZ,MODERNA DE LA CRUZ II,SUPERFICIAL,3.2,3,0.07,9.60
12,CARASTOL,,,,ORDEN,120003,,,26/3/2026,T,120003,19.258348,-99.662344,"19.258348, -99.662344",ALBERTO SALINAS,MODERNA DE LA CRUZ,MODERNA DE LA CRUZ II,SUPERFICIAL,1,1,0.07,1.00
12,CARASTOL,,,,ORDEN,120004,,,26/3/2026,T,120004,19.258349,-99.662214,"19.258349, -99.662214",ALBERTO SALINAS,MODERNA DE LA CRUZ,MODERNA DE LA CRUZ II,SUPERFICIAL,2,1.4,0.07,2.80
12,CARASTOL,,,,ORDEN,120005,,,26/3/2026,T,120005,19.258316,-99.662108,"19.258316, -99.662108",ALBERTO SALINAS,MODERNA DE LA CRUZ,MODERNA DE LA CRUZ II,SUPERFICIAL,1.7,1.6,0.07,2.72
12,CARASTOL,,,,ORDEN,120006,,,26/3/2026,T,120006,19.258301,-99.661929,"19.258301, -99.661929",ALBERTO SALINAS,MODERNA DE LA CRUZ,MODERNA DE LA CRUZ II,SUPERFICIAL,1,1,0.07,1.00
12,CARASTOL,,,,ORDEN,120007,,,26/3/2026,T,120007,19.258293,-99.66174,"19.258293, -99.661740",ALBERTO SALINAS,MODERNA DE LA CRUZ,MODERNA DE LA CRUZ II,SUPERFICIAL,2.5,2.2,0.07,5.50
12,CARASTOL,,,,ORDEN,120008,,,27/3/2026,T,120008,19.258285,-99.661723,"19.258285, -99.661723",ALBERTO SALINAS,MODERNA DE LA CRUZ,MODERNA DE LA CRUZ II,SUPERFICIAL,2,1.7,0.07,3.40
12,CARASTOL,,,,ORDEN,120009,,,27/3/2026,T,120009,19.258257,-99.661621,"19.258257, -99.661621",ALBERTO SALINAS,MODERNA DE LA CRUZ,MODERNA DE LA CRUZ II,SUPERFICIAL,1.6,1.4,0.07,2.24
12,CARASTOL,,,,ORDEN,120010,,,27/3/2026,T,120010,19.258244,-99.661463,"19.258244, -99.661463",ALBERTO SALINAS,MODERNA DE LA CRUZ,MODERNA DE LA CRUZ II,SUPERFICIAL,2,2.2,0.07,4.40
